ULAND;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;XGCSWGS84;YGCSWGS84
2;2018;2;6;1;1;9;1;2;0;1;0;0;0;0;0;9.943393344;53.620842305
2;2018;5;7;2;3;2;6;0;0;1;0;0;0;0;0;10.165154907;53.476116703
2;2018;4;7;4;3;2;6;0;0;1;0;0;0;1;0;9.999093077;53.508111779
2;2018;1;11;6;3;6;3;0;0;1;1;0;0;0;0;9.906349523;53.565729505
2;2018;2;20;2;2;0;7;2;1;0;0;0;0;0;2;9.983923866;53.596694737
2;2018;4;4;6;3;5;2;1;0;0;0;0;1;0;1;9.962839563;53.469495916
2;2018;3;14;2;3;3;3;0;0;1;0;0;1;0;0;9.92796664;53.641012409
2;2018;4;13;1;3;0;6;0;0;1;0;0;0;0;0;10.18188122;53.47301907
2;2018;1;14;3;3;3;2;0;1;1;0;0;0;0;0;9.986781225;53.603313988
2;2018;2;13;3;3;3;6;0;0;1;0;0;1;0;0;9.972017026;53.549953885
2;2018;5;21;3;3;0;5;2;1;1;0;0;0;0;0;9.945011327;53.563697022
2;2018;3;16;3;3;2;6;0;0;1;0;1;0;0;0;9.98693168;53.547665251
2;2018;4;18;2;3;2;6;0;0;1;0;0;0;0;0;9.885705036;53.472078592
2;2018;2;12;5;3;0;3;0;1;0;0;0;0;1;0;9.966456474;53.552616922
2;2018;3;12;3;2;8;7;0;0;1;0;0;0;0;0;9.947956701;53.441906731
2;2018;3;15;5;3;2;6;0;0;1;0;0;0;0;0;9.93150233;53.645897716
2;2018;4;8;6;3;5;3;0;1;0;1;0;0;0;0;9.959862247;53.560101576
2;2018;1;7;3;3;2;6;2;0;1;0;0;0;1;0;9.917842567;53.542157645
2;2018;2;9;6;3;3;6;0;0;1;0;0;1;0;0;9.915327776;53.612596356
2;2018;1;12;6;2;6;4;0;0;1;1;0;0;0;1;9.893203763;53.471787285
2;2018;5;14;1;3;2;6;0;0;1;0;0;0;0;0;10.028686891;53.48736278
2;2018;4;8;3;3;3;7;0;0;1;0;0;0;1;1;9.989983781;53.593114951
2;2018;1;22;4;3;2;6;2;0;1;0;0;0;1;0;10.031894315;53.543449451
2;2018;2;15;7;3;0;7;0;0;0;1;0;0;1;1;10.039543258;53.55760238
2;2018;4;10;6;3;3;6;0;0;1;0;0;1;0;0;9.98660878;53.547717355
2;2018;3;13;6;3;3;6;0;0;1;0;0;0;0;0;10.027714914;53.54876092
2;2018;4;12;7;3;2;6;0;0;1;0;0;0;0;0;9.924754447;53.637077703
2;2018;1;14;2;3;2;6;0;0;1;0;0;0;0;1;10.024848634;53.542656102
2;2018;3;15;6;3;2;6;0;0;1;0;0;0;0;0;10.01904879;53.544423437
2;2018;5;15;1;3;4;6;0;1;0;0;0;0;0;0;9.997993657;53.594396864
2;2018;4;7;2;3;8;1;0;0;1;0;0;0;0;0;10.153152242;53.5564539
2;2018;1;18;7;3;2;6;2;0;1;0;0;0;1;1;9.98571275;53.547879279
2;2018;3;5;1;3;8;1;2;0;1;0;0;0;0;1;9.949971973;53.617788771
2;2018;3;16;2;2;5;3;0;0;1;0;1;0;0;0;9.941480494;53.648686823
2;2018;5;13;4;3;5;2;0;1;1;0;0;0;0;0;9.822836017;53.57645031
2;2018;4;1;4;3;0;7;2;1;0;0;0;0;0;0;9.980268909;53.549031053
2;2018;1;13;2;3;2;6;0;0;1;0;0;0;0;1;9.986995513;53.547655448
2;2018;2;7;3;2;2;2;0;0;1;0;0;0;0;0;9.881355443;53.472081305
2;2018;1;15;4;3;6;2;0;0;1;1;0;0;0;1;9.822845232;53.576449176
2;2018;5;10;7;3;2;6;0;0;1;0;0;0;0;0;9.937111908;53.563711666
2;2018;3;4;7;3;3;6;2;0;1;0;0;0;0;0;9.96447964;53.555767971
2;2018;1;5;2;3;2;6;2;0;1;0;0;0;1;1;10.022996692;53.473609357
2;2018;2;19;6;3;3;6;2;0;1;0;0;0;1;0;9.922368539;53.600626329
2;2018;4;14;5;3;5;2;0;1;1;0;0;0;0;1;9.963532139;53.579276353
2;2018;3;20;5;3;5;3;2;1;1;0;0;0;0;0;9.944081853;53.568769549
2;2018;4;17;5;2;2;6;0;0;1;0;0;1;0;0;10.072318218;53.50818673
2;2018;1;17;1;3;2;6;2;0;1;0;0;0;0;1;9.959313902;53.57444095
2;2018;5;10;4;2;0;1;0;0;0;0;1;0;0;0;10.24072189;53.475629475
2;2018;3;12;6;3;2;6;0;0;1;0;0;0;0;0;9.930488672;53.646979126
2;2018;5;12;7;3;2;3;0;0;1;0;0;0;0;0;9.939334578;53.563638495
2;2018;4;11;7;2;3;6;0;0;1;0;0;0;0;0;9.94725408;53.470942551
2;2018;1;18;5;3;2;2;2;0;1;0;0;0;0;2;10.032205391;53.540498326
2;2018;2;9;4;3;2;6;0;0;1;0;0;0;1;0;10.086132593;53.5439313
2;2018;5;9;4;1;2;6;0;0;1;0;0;1;0;0;9.977945689;53.414885275
2;2018;3;17;3;3;5;3;0;0;1;0;0;0;0;0;10.030443398;53.545271142
2;2018;2;8;2;2;5;3;0;1;1;0;0;0;0;0;9.934666438;53.580439009
2;2018;2;17;7;3;3;2;2;0;1;0;0;0;0;0;9.922849986;53.596001169
2;2018;1;12;3;3;5;3;0;1;1;0;0;0;0;0;9.982617819;53.589731273
2;2018;5;14;6;3;1;5;0;1;1;0;0;0;0;0;9.869874034;53.571188103
2;2018;3;12;5;3;0;4;0;0;1;1;0;0;0;1;9.907688925;53.647337918
2;2018;2;15;3;3;2;6;0;0;1;0;0;0;0;0;10.202188654;53.491271298
2;2018;4;16;3;3;3;6;0;0;1;0;0;1;0;0;10.057523775;53.509283429
2;2018;3;7;3;3;5;2;0;1;1;0;0;0;0;1;9.957094306;53.610923527
2;2018;4;16;3;3;2;6;0;0;1;0;0;0;0;0;10.024812781;53.542663199
2;2018;1;7;5;3;2;6;2;0;1;0;0;0;0;1;10.160333232;53.477480705
2;2018;3;9;5;3;0;6;0;0;1;0;0;0;0;0;9.96949703;53.584204617
2;2018;5;12;3;3;0;7;0;1;0;0;0;0;0;0;9.832607047;53.471560376
2;2018;4;9;6;3;1;6;0;0;1;0;0;0;0;0;10.050239424;53.551977765
2;2018;1;16;3;3;1;6;2;0;1;0;0;0;0;1;9.963929732;53.469267516
2;2018;2;6;3;3;3;6;2;0;1;0;0;1;0;1;10.03352627;53.54166564
2;2018;5;6;4;3;5;3;0;1;0;0;0;0;1;0;9.948355775;53.649591469
2;2018;3;13;3;3;2;6;0;0;1;0;0;0;0;0;9.899321124;53.562876186
2;2018;4;16;3;2;5;2;0;1;0;0;0;0;1;1;10.0343431;53.564075803
2;2018;2;8;5;3;3;6;0;0;1;0;0;1;0;0;9.922846387;53.594982778
2;2018;3;17;5;3;6;2;0;0;0;1;0;0;1;0;9.967188708;53.552067814
2;2018;3;15;6;3;6;4;0;0;1;1;0;0;0;0;9.970913579;53.550327752
2;2018;4;13;6;3;4;2;0;0;1;0;0;0;0;1;10.031987705;53.543327725
2;2018;1;18;3;3;2;6;2;0;1;0;0;0;1;1;10.028350111;53.547966282
2;2018;2;14;6;3;3;6;0;0;1;0;0;0;0;0;10.022226706;53.477935158
2;2018;3;21;7;2;3;7;2;0;1;0;0;0;0;0;9.95094279;53.572283462
2;2018;4;17;2;3;5;2;0;1;1;0;0;0;0;1;9.876290458;53.570296559
2;2018;1;15;4;3;5;3;0;0;1;0;0;0;0;0;10.040659581;53.554326235
2;2018;2;19;3;3;3;6;2;0;1;0;0;0;0;2;10.055643052;53.551327604
2;2018;5;11;3;3;2;6;0;0;1;0;1;0;0;0;9.956716735;53.560917521
2;2018;4;12;5;3;5;3;0;1;1;0;0;0;0;0;9.842465226;53.472556288
2;2018;1;13;2;3;2;6;0;0;1;0;0;0;1;0;10.002129169;53.547428653
2;2018;2;9;2;3;2;6;0;0;1;0;0;0;1;1;10.069898153;53.508830607
2;2018;4;20;2;3;2;6;1;0;1;0;0;0;0;0;9.907969979;53.619562378
2;2018;3;6;2;3;2;6;1;0;1;0;0;0;0;0;10.026549557;53.551409232
2;2018;4;8;2;3;2;6;0;0;0;0;1;1;1;0;10.033444266;53.540818411
2;2018;1;14;3;3;6;7;0;0;1;1;0;0;0;0;9.838499427;53.472161139
2;2018;3;18;2;2;2;6;2;0;1;0;0;0;0;1;10.033324854;53.512109024
2;2018;3;13;4;3;3;6;0;0;1;0;0;0;0;1;9.928154076;53.523625636
2;2018;4;17;4;3;3;6;0;0;1;0;0;1;0;0;10.032421249;53.491928219
2;2018;1;17;3;3;2;6;1;0;1;0;0;0;0;1;9.964060307;53.557291591
2;2018;2;16;5;2;2;6;0;0;1;0;0;0;0;0;9.883888014;53.472114762
2;2018;1;19;5;2;2;6;2;0;1;0;0;1;0;1;10.097291107;53.509726996
2;2018;5;16;1;3;2;6;0;0;1;0;0;0;0;0;9.988334013;53.547424439
2;2018;3;11;7;3;6;2;0;0;1;1;0;0;0;1;9.945397054;53.471049862
2;2018;1;14;4;3;4;2;0;1;1;0;0;0;0;0;9.823542671;53.576352454
2;2018;2;11;7;3;0;3;0;0;1;0;1;0;0;0;9.870933685;53.571145136
2;2018;4;18;5;3;5;3;0;1;1;0;0;0;0;1;9.998280036;53.594419194
2;2018;3;22;5;3;9;1;2;0;1;0;0;0;0;1;9.921671402;53.518160529
2;2018;6;14;6;3;5;2;0;0;1;0;0;0;0;0;9.813499011;53.57773781
2;2018;9;9;7;2;2;6;0;0;1;0;0;0;1;0;10.083022347;53.504244049
2;2018;6;15;6;3;2;6;0;0;1;0;0;0;0;0;9.879663031;53.472022621
2;2018;11;0;3;3;8;1;2;0;1;0;0;0;0;1;9.944100263;53.569016366
2;2018;12;21;5;3;8;1;2;0;1;0;0;0;0;1;9.938624103;53.625061536
2;2018;10;15;4;3;4;2;0;1;1;0;0;0;0;0;9.863264588;53.471440335
2;2018;7;16;1;3;4;2;0;0;1;0;0;0;0;0;9.983353893;53.590049325
2;2018;8;18;2;3;5;2;0;1;1;0;0;0;0;0;9.931421699;53.563446959
2;2018;9;9;5;3;0;1;0;1;0;0;0;0;0;0;10.005106744;53.591899382
2;2018;6;8;6;3;2;6;2;0;1;0;0;0;0;1;9.917459266;53.542030193
2;2018;8;0;5;2;5;3;2;1;1;0;0;0;0;0;10.032119201;53.561862334
2;2018;11;15;6;3;3;6;0;0;1;0;0;1;0;0;9.962208654;53.558937207
2;2018;6;16;6;3;3;2;0;1;1;0;0;0;0;0;9.937240749;53.577390639
2;2018;10;8;4;3;2;6;0;0;1;0;0;0;1;0;9.934990839;53.436672121
2;2018;6;22;5;3;9;7;2;0;1;0;0;0;0;1;10.092602176;53.507782627
2;2018;7;22;6;3;4;2;1;0;1;0;0;0;0;0;10.040708073;53.552644634
2;2018;11;13;4;3;2;2;0;0;1;0;0;0;0;0;10.02813301;53.569405894
2;2018;8;9;5;3;5;3;0;1;0;0;0;0;0;0;9.962061818;53.577814246
2;2018;12;10;2;3;3;6;0;0;1;0;0;0;0;0;9.923680043;53.467819831
2;2018;10;17;7;3;3;6;0;0;1;0;0;0;0;0;9.948008303;53.573398935
2;2018;6;14;5;3;6;4;0;0;0;1;0;0;1;1;10.011029572;53.54786466
2;2018;8;9;7;3;0;7;0;0;1;0;0;1;0;0;10.037715467;53.506559262
2;2018;9;17;6;3;2;6;0;0;1;0;0;0;1;0;9.917524444;53.542002884
2;2018;6;14;5;3;0;3;0;1;1;0;0;0;0;1;9.910472093;53.639054382
2;2018;7;11;4;2;4;6;0;1;0;0;0;0;0;0;10.019384749;53.582572315
2;2018;11;20;6;2;5;2;2;0;1;0;0;0;0;0;9.975504135;53.465625987
2;2018;12;18;5;3;4;2;2;0;1;0;0;0;0;0;10.032263227;53.543333198
2;2018;7;11;5;3;1;6;0;0;1;0;0;1;0;0;10.166224181;53.51475916
2;2018;8;20;7;3;3;6;0;0;1;0;0;0;0;0;9.972983381;53.549796814
2;2018;9;17;5;3;2;6;0;0;1;0;0;0;0;0;10.000021471;53.59437471
2;2018;6;15;4;2;3;7;0;0;1;0;0;0;0;0;9.837129495;53.47202414
2;2018;9;15;4;3;0;7;0;1;0;0;0;0;0;0;9.966314588;53.595530662
2;2018;11;18;2;3;5;3;2;0;1;0;1;0;0;1;9.901476284;53.564817417
2;2018;12;8;3;3;2;6;0;0;1;0;0;0;0;1;10.038879439;53.559265533
2;2018;10;10;2;3;4;6;0;0;1;0;0;0;0;0;9.997548985;53.497829474
2;2018;7;9;5;3;4;6;0;1;0;0;0;0;0;0;10.028402293;53.534194305
2;2018;8;14;4;3;6;4;0;0;1;1;0;0;0;0;10.212101678;53.486830543
2;2018;11;14;3;3;2;6;0;0;1;0;0;0;0;0;10.01033382;53.621051071
2;2018;6;8;4;3;2;6;0;0;0;0;0;1;1;0;9.914020317;53.492327539
2;2018;10;13;7;2;0;6;0;0;1;0;1;0;0;0;10.027871122;53.518866199
2;2018;6;12;4;3;2;6;0;0;1;0;0;0;0;0;10.005359603;53.591841726
2;2018;7;18;3;2;2;7;0;0;1;0;1;0;0;0;10.171483889;53.512208486
2;2018;11;18;6;3;3;3;2;0;1;0;0;0;0;0;10.130726403;53.528226835
2;2018;8;21;7;3;4;7;2;0;1;0;1;0;0;0;10.014126914;53.589606165
2;2018;12;10;5;3;2;6;0;0;1;0;0;0;1;1;9.928922424;53.592271411
2;2018;10;15;4;3;5;3;0;1;0;0;0;1;0;0;10.026981375;53.556095805
2;2018;6;15;4;3;4;6;0;1;0;1;0;0;0;0;10.003153782;53.547390643
2;2018;8;10;5;3;4;3;0;0;1;0;0;0;0;0;9.924091949;53.595097519
2;2018;8;13;3;3;3;6;0;0;1;0;0;1;0;0;10.050567826;53.509412729
2;2018;9;8;3;3;2;6;0;0;1;0;0;0;0;0;10.052483856;53.50958459
2;2018;6;22;3;3;3;6;2;0;1;0;0;0;0;0;9.915052834;53.478436391
2;2018;7;14;2;3;3;6;0;0;1;0;0;1;1;0;10.137827602;53.531943257
2;2018;10;12;3;3;2;2;0;0;1;0;0;0;0;0;9.933321453;53.434058542
2;2018;6;16;3;3;1;6;0;0;0;0;0;1;0;0;10.019354779;53.517604211
2;2018;7;8;5;3;2;6;0;0;1;0;0;0;0;0;9.983961438;53.592694331
2;2018;11;15;1;3;3;6;0;0;1;0;0;0;0;0;9.93308085;53.534057881
2;2018;8;11;2;3;2;6;0;0;0;0;0;1;1;0;9.913071984;53.61913373
2;2018;12;18;7;3;4;7;2;0;1;0;0;0;0;1;9.983927789;53.595751277
2;2018;10;17;5;3;2;6;0;0;1;0;0;0;1;0;10.028307876;53.487002031
2;2018;6;15;3;3;3;6;0;0;1;0;0;0;1;0;10.140738607;53.483022207
2;2018;8;13;6;3;0;7;0;1;0;0;0;0;1;0;9.956524239;53.611207163
2;2018;8;16;5;3;6;3;0;1;0;1;0;0;0;0;10.023665277;53.573113063
2;2018;9;8;5;3;2;6;0;0;1;0;1;0;0;0;9.943083364;53.572706886
2;2018;6;7;6;3;1;6;0;0;1;0;0;0;1;0;10.026489377;53.554758791
2;2018;6;16;3;3;2;6;0;0;1;0;0;0;0;0;10.115171191;53.566136707
2;2018;7;11;3;3;5;3;0;1;1;0;0;0;0;0;10.000358963;53.59347429
2;2018;6;13;5;3;3;6;0;0;1;0;0;0;0;0;10.031605244;53.543791653
2;2018;11;8;6;3;3;6;0;0;1;0;0;0;1;0;9.929841784;53.536987276
2;2018;12;5;4;3;3;6;2;0;1;0;0;1;0;1;9.918897355;53.59192297
2;2018;10;11;2;3;2;6;0;0;0;0;0;1;0;0;9.920182872;53.604854528
2;2018;7;9;4;3;1;2;0;0;1;0;1;0;0;0;9.966630031;53.468434915
2;2018;8;8;6;3;3;6;0;0;1;0;0;1;0;0;9.917777486;53.609239125
2;2018;9;17;4;3;3;2;0;1;0;0;0;0;1;0;9.953280493;53.612868881
2;2018;6;16;3;3;4;2;0;1;1;0;0;0;0;0;9.876099134;53.570364921
2;2018;9;11;3;3;5;2;0;1;1;0;0;0;0;0;9.998578075;53.594456884
2;2018;11;3;1;3;2;6;2;0;1;0;0;0;0;0;9.963616992;53.579389326
2;2018;12;10;3;3;3;2;0;1;0;0;0;0;1;1;9.970880523;53.550343956
2;2018;10;9;2;3;2;6;0;0;1;0;0;0;1;0;9.898811276;53.565358428
2;2018;7;12;3;3;6;4;0;0;0;1;0;0;1;0;10.042767763;53.552622308
2;2018;8;17;3;3;5;3;0;1;1;0;0;0;0;0;10.200114797;53.492130293
2;2018;11;6;1;3;4;1;1;0;1;0;0;0;0;0;9.993211235;53.592910437
2;2018;6;8;2;3;2;6;0;0;0;0;1;1;0;0;9.912623307;53.508473581
2;2018;10;18;6;3;2;6;0;0;1;0;0;0;0;0;10.092013366;53.508559041
2;2018;6;21;2;3;2;6;1;0;1;0;0;0;0;1;9.927877119;53.470735973
2;2018;7;17;2;3;2;6;0;0;1;0;0;0;0;0;9.987635649;53.592422744
2;2018;11;14;5;3;3;6;0;0;1;0;0;1;0;1;10.02943186;53.560425891
2;2018;8;13;6;3;2;6;0;0;1;0;0;0;0;0;10.038292748;53.499112781
2;2018;12;7;4;3;2;2;1;0;1;0;0;0;0;1;9.95719378;53.6108771
2;2018;7;12;3;3;6;3;0;1;0;1;0;0;0;0;9.931945811;53.587510275
2;2018;8;7;3;1;2;6;0;0;1;0;0;1;0;0;9.923251178;53.539870078
2;2018;9;12;2;3;3;7;0;0;1;0;0;0;0;0;9.940566544;53.471091238
2;2018;6;8;2;3;1;6;0;0;1;0;0;0;1;0;10.025551734;53.552943946
2;2018;9;15;2;3;5;3;0;0;1;0;0;1;0;0;9.915892866;53.586261198
2;2018;7;15;1;3;4;6;0;1;0;0;0;0;0;0;9.948712301;53.649550756
2;2018;11;14;4;3;2;6;0;0;1;0;0;0;0;0;9.964288307;53.580286972
2;2018;12;9;7;3;5;3;0;1;1;0;0;0;0;1;9.966891309;53.552274791
2;2018;10;14;6;3;2;6;0;0;1;0;0;0;1;0;9.918547303;53.607551096
2;2018;7;8;2;3;3;2;0;1;1;0;0;0;0;0;9.906165021;53.565703096
2;2018;8;16;4;3;3;6;0;0;1;0;0;1;0;0;9.915458941;53.586423082
2;2018;9;16;2;3;5;3;0;1;0;0;0;0;0;0;9.926207404;53.563670431
2;2018;6;9;2;3;5;3;0;0;1;0;0;1;0;0;10.025844492;53.552146656
2;2018;9;14;7;3;2;6;0;0;1;0;0;0;0;0;10.134899876;53.526877359
2;2018;11;7;6;2;3;3;1;0;1;0;0;0;1;0;10.166735424;53.514556654
2;2018;6;16;2;3;2;6;0;0;1;0;0;0;0;0;9.923277546;53.596539467
2;2018;12;21;1;3;3;6;2;0;1;0;0;0;0;1;10.105886728;53.490493841
2;2018;10;7;6;3;0;6;1;0;1;0;1;0;0;0;10.030829509;53.544778559
2;2018;11;6;4;3;2;6;2;0;1;0;0;1;1;0;10.065427699;53.509255175
2;2018;12;7;3;3;4;6;2;1;0;0;0;0;0;0;9.948352885;53.562381407
2;2018;10;9;2;2;2;6;0;0;1;0;1;0;0;1;9.989744779;53.547225265
2;2018;7;18;3;2;2;6;0;0;1;0;0;0;1;0;9.94586609;53.471021955
2;2018;8;19;5;3;8;1;1;0;1;0;0;0;0;1;10.025472536;53.520759894
2;2018;9;8;3;3;5;3;0;1;0;0;0;1;0;0;9.964903262;53.554225356
2;2018;6;23;2;3;3;6;2;0;1;0;0;0;1;0;9.930467242;53.651610043
2;2018;9;11;2;3;2;6;0;0;1;0;0;0;0;0;10.215423475;53.486086172
2;2018;11;17;7;3;2;6;2;0;1;0;0;0;0;1;9.928956508;53.642265925
2;2018;12;8;2;2;2;2;0;0;1;0;0;0;0;1;9.911098352;53.637169956
2;2018;10;15;7;3;8;7;0;0;1;0;0;0;0;0;10.028788599;53.560123373
2;2018;7;17;2;2;3;6;0;0;1;0;0;0;0;0;9.891297729;53.567247711
2;2018;11;18;6;3;5;3;2;1;1;0;0;0;0;1;9.907519875;53.61783408
2;2018;8;9;3;3;2;6;0;0;1;0;0;0;1;0;10.025082996;53.530582185
2;2018;12;8;2;3;6;7;0;0;0;1;1;0;0;1;10.019736122;53.581175218
2;2018;10;19;3;3;6;2;2;0;1;1;0;0;0;1;9.969719545;53.45065163
2;2018;6;10;2;3;2;6;0;0;1;0;0;0;0;0;9.968733069;53.585679959
2;2018;10;14;5;3;3;6;0;0;1;0;0;1;0;1;9.919667926;53.591997581
2;2018;6;12;1;2;3;2;0;1;1;0;0;0;0;0;9.962775123;53.469508327
2;2018;7;17;7;3;5;3;0;0;1;0;0;0;0;0;9.911215892;53.634652726
2;2018;11;14;4;3;5;5;0;1;1;0;0;0;0;0;10.000095428;53.59429872
2;2018;12;11;2;3;3;6;0;0;1;0;0;1;0;1;9.919624045;53.60527396
2;2018;7;7;2;3;3;2;0;0;1;0;0;0;0;0;9.928660462;53.592421081
2;2018;8;15;2;2;3;2;0;1;1;0;0;0;0;0;10.018186039;53.585546806
2;2018;9;16;2;3;3;2;0;1;1;0;0;0;0;0;9.914787626;53.564814652
2;2018;6;9;1;3;2;6;0;0;1;0;0;0;0;0;10.097453819;53.495396939
2;2018;9;11;1;3;2;6;0;0;1;0;0;0;0;0;9.909342557;53.625321672
2;2018;6;9;7;3;3;6;0;0;1;0;0;0;0;0;9.751537066;53.58356309
2;2018;11;14;3;3;2;6;0;0;1;0;0;0;1;1;10.056616894;53.551210775
2;2018;12;7;5;3;3;2;1;1;0;0;0;0;1;0;10.202348955;53.491192158
2;2018;10;13;5;3;5;3;0;1;1;0;0;0;0;1;9.883954306;53.472114272
2;2018;7;15;1;3;8;7;0;0;1;0;0;0;0;0;10.063818295;53.509285062
2;2018;8;17;3;3;2;6;0;1;0;0;0;1;0;0;9.963846727;53.557942734
2;2018;9;19;6;2;3;6;1;0;1;0;1;0;0;0;10.030861508;53.537304984
2;2018;6;16;1;3;5;2;0;1;1;0;0;0;0;0;10.025582045;53.551930265
2;2018;8;7;6;3;3;6;0;0;1;0;0;0;0;0;9.800242438;53.579820106
2;2018;11;17;6;3;2;6;2;0;1;0;0;0;0;1;9.950368557;53.64920403
2;2018;6;17;1;3;6;4;0;0;0;1;0;0;1;0;9.944567555;53.565231345
2;2018;10;17;5;3;2;6;1;0;1;0;1;0;0;0;10.026417149;53.532497552
2;2018;7;15;7;3;0;6;0;1;0;0;0;0;0;0;10.030882164;53.561102467
2;2018;11;6;5;3;6;2;2;0;1;1;0;0;0;1;9.908808404;53.622793998
2;2018;8;16;5;3;3;7;0;0;1;0;0;0;0;0;10.020932819;53.575480288
2;2018;12;11;4;3;2;6;0;0;1;0;0;0;0;1;9.911794583;53.617060655
2;2018;10;5;7;3;2;6;2;0;0;0;0;1;1;0;9.960960046;53.425762413
2;2018;6;18;7;3;2;6;0;0;1;0;0;0;1;0;9.962319635;53.469596051
2;2018;9;14;7;3;2;6;0;0;1;0;0;0;0;0;9.927350012;53.640202433
2;2018;6;9;7;3;3;6;0;0;1;0;0;0;0;0;9.918595444;53.445082302
2;2018;7;11;4;3;2;6;0;0;1;0;0;0;0;0;10.023966208;53.469076395
2;2018;11;7;7;3;9;1;1;0;1;0;0;0;0;1;9.922926964;53.467897519
2;2018;7;18;1;3;4;2;0;0;1;0;1;0;0;0;10.038803914;53.559399641
2;2018;11;23;6;3;2;6;2;0;1;0;0;0;0;0;9.986053337;53.54780965
2;2018;8;9;7;3;6;4;0;0;1;1;0;0;0;0;9.884365055;53.47210937
2;2018;12;19;6;3;5;3;2;0;1;0;0;1;0;1;9.914181297;53.620448369
2;2018;10;16;3;3;2;6;1;0;1;0;0;0;0;0;9.985953347;53.547829702
2;2018;6;20;7;3;5;3;0;1;1;0;0;0;0;0;9.972266713;53.466657234
2;2018;10;17;3;2;4;6;0;0;1;0;0;0;0;0;9.983905234;53.60001346
2;2018;6;10;7;3;2;6;0;0;1;0;1;0;0;0;9.933376956;53.64662429
2;2018;7;16;5;3;3;6;0;0;1;0;0;0;0;0;10.020143046;53.517589512
2;2018;11;17;3;3;5;3;2;0;1;0;0;1;0;0;9.914850087;53.564801137
2;2018;12;7;6;3;2;6;2;0;1;0;0;0;0;0;10.121845318;53.485470793
2;2018;7;5;1;3;2;6;0;0;1;0;0;0;0;0;10.074576293;53.50777075
2;2018;8;9;2;3;5;3;0;1;1;0;0;0;0;0;9.9671249;53.591890044
2;2018;9;17;7;3;3;6;1;0;1;0;0;0;0;0;10.010684815;53.623736864
2;2018;6;13;7;3;2;6;0;0;1;0;0;0;0;0;9.983888645;53.600201162
2;2018;9;12;6;3;3;6;0;0;1;0;0;1;0;0;10.034832191;53.494822071
2;2018;6;16;6;2;0;7;0;0;0;0;1;0;1;0;10.155520806;53.478959145
2;2018;6;16;5;3;2;2;0;1;1;0;0;0;0;0;9.964170276;53.556816252
2;2018;11;10;2;3;1;6;0;0;1;0;0;0;0;1;9.820670243;53.47018352
2;2018;12;11;5;3;5;3;0;1;1;0;0;0;0;1;9.98631706;53.547761455
2;2018;10;7;4;3;3;7;2;0;1;0;0;0;0;1;10.019549851;53.58203437
2;2018;7;17;6;3;3;5;0;0;1;0;1;0;0;0;9.992291938;53.640846863
2;2018;8;11;1;3;5;2;0;0;1;0;0;0;0;0;10.215790367;53.486187026
2;2018;9;11;4;3;3;6;0;0;1;0;0;1;0;0;9.933674965;53.53094006
2;2018;8;14;5;3;2;3;0;0;1;0;0;1;0;1;9.922878601;53.519115916
2;2018;11;14;5;3;6;7;0;0;1;1;0;0;0;0;10.218334535;53.487154217
2;2018;6;8;6;2;8;1;0;0;1;0;0;0;0;0;9.995685361;53.472881782
2;2018;10;7;4;3;2;6;0;0;1;0;0;0;0;0;9.787246549;53.580579202
2;2018;6;13;6;3;4;2;0;1;1;0;0;0;0;0;9.751305053;53.583667232
2;2018;7;11;5;3;3;6;0;0;1;0;0;1;0;0;10.022780587;53.527224344
2;2018;11;7;3;3;2;6;1;0;1;0;0;0;0;0;10.173609599;53.474296176
2;2018;8;16;4;3;3;5;0;0;1;0;0;0;0;0;9.973960316;53.466117257
2;2018;12;16;7;2;6;4;2;0;1;1;0;0;0;1;9.945384008;53.471050776
2;2018;10;17;6;2;5;3;2;0;1;0;0;0;0;1;9.823317287;53.470613423
2;2018;6;5;5;3;2;6;0;0;0;0;0;1;1;0;10.108907792;53.513476495
2;2018;8;14;6;3;2;6;0;0;1;0;0;0;0;0;10.03787017;53.498505199
2;2018;9;14;5;3;3;6;0;0;1;0;0;0;1;0;9.940635044;53.47109281
2;2018;6;14;6;3;2;6;0;0;1;0;0;0;0;0;9.920735508;53.517909322
2;2018;6;11;5;3;1;6;0;0;1;0;0;0;0;0;10.03081734;53.540862752
2;2018;7;14;3;3;5;3;0;0;1;0;0;0;0;0;9.8312715;53.471433748
2;2018;6;0;5;3;2;6;2;0;1;0;0;0;0;0;9.984268183;53.548211268
2;2018;11;13;6;3;3;6;0;0;1;0;0;1;0;0;10.025984573;53.553427884
2;2018;12;17;4;3;2;6;2;0;1;0;0;0;1;0;10.038673763;53.499732292
2;2018;10;8;2;3;5;3;0;0;1;0;0;0;0;1;10.02599535;53.551336878
2;2018;7;13;5;3;5;3;0;0;1;0;0;0;0;0;10.02652084;53.551466051
2;2018;8;15;6;3;2;6;0;0;1;0;0;1;0;0;10.12076082;53.519027978
2;2018;9;16;4;2;3;6;0;0;1;0;0;1;0;0;9.970485027;53.467220292
2;2018;6;17;5;3;2;6;0;0;1;0;0;0;0;0;10.029328225;53.560375678
2;2018;9;13;3;2;2;6;0;0;1;0;0;1;0;0;10.026823018;53.459235889
2;2018;11;15;2;2;4;6;0;0;1;0;0;0;0;1;9.944042085;53.620641942
